"id","operation_id","article_id","amount","time","week_number","type"
12626,17333,92,"-1.00","2022-02-28 18:39:58.277011","9",0
12655,17358,49,"-1.00","2022-02-28 19:04:58.566999","9",0
12689,17398,92,"-1.00","2022-02-28 19:45:24.689323","9",0
12731,17455,48,"-1.00","2022-02-28 20:38:09.541062","9",0
12744,17476,49,"-1.00","2022-03-01 15:26:24.33602","9",0
13159,18024,92,"-1.00","2022-03-02 18:41:43.243002","9",0
13204,18074,42,"-1.00","2022-03-02 19:07:44.753708","9",0
13319,18230,49,"-1.00","2022-03-02 20:07:24.182647","9",0
13326,18242,49,"-1.00","2022-03-02 20:12:23.663932","9",0
13327,18244,76,"-1.00","2022-03-02 20:13:05.665616","9",0
13336,18261,49,"-1.00","2022-03-02 20:20:50.96466","9",0
13337,18261,92,"-1.00","2022-03-02 20:20:50.96466","9",0
13338,18261,42,"-1.00","2022-03-02 20:20:50.96466","9",0
13342,18266,42,"-1.00","2022-03-02 20:23:59.67168","9",0
13373,18330,42,"-1.00","2022-03-03 09:35:47.823114","9",0
13377,18338,42,"-1.00","2022-03-03 12:27:08.566081","9",0
13390,18356,42,"-1.00","2022-03-03 18:32:20.047931","9",0
13417,18386,49,"-1.00","2022-03-04 15:07:16.100324","9",0
13427,18401,92,"-1.00","2022-03-04 17:05:33.062202","9",0
13432,18409,49,"-1.00","2022-03-04 19:52:50.531813","9",0
13434,18413,49,"-1.00","2022-03-06 18:14:40.959736","9",0
13438,18417,48,"-1.00","2022-03-07 07:55:51.668015","10",0
13446,18428,76,"-1.00","2022-03-07 13:59:46.186937","10",0
13514,18510,42,"-2.00","2022-03-07 17:36:03.489668","10",0
13515,18512,42,"-1.00","2022-03-07 17:36:22.009189","10",0
13537,18542,48,"-1.00","2022-03-07 18:09:24.604211","10",0
13616,18624,92,"-1.00","2022-03-07 19:18:55.623945","10",0
13617,18626,49,"-1.00","2022-03-07 19:20:45.249624","10",0
13619,18628,92,"-1.00","2022-03-07 19:22:13.236488","10",0
13626,18642,49,"-1.00","2022-03-07 19:31:41.722391","10",0
13627,18644,49,"-1.00","2022-03-07 19:32:16.883259","10",0
13639,18664,49,"-1.00","2022-03-07 19:56:36.305573","10",0
13645,18674,42,"-2.00","2022-03-07 20:09:41.154542","10",0
13651,18680,49,"-1.00","2022-03-07 20:16:45.212139","10",0
13683,18717,49,"-1.00","2022-03-08 15:46:12.479038","10",0
13684,18717,76,"-1.00","2022-03-08 15:46:12.479038","10",0
13903,18935,49,"-1.00","2022-03-09 17:01:59.690272","10",0
14002,19062,48,"-1.00","2022-03-09 18:00:33.432376","10",0
14116,19177,42,"-1.00","2022-03-09 19:02:23.498478","10",0
14159,19229,92,"-2.00","2022-03-09 19:28:18.875889","10",0
14170,19243,49,"-1.00","2022-03-09 19:35:26.25217","10",0
14171,19243,92,"-1.00","2022-03-09 19:35:26.25217","10",0
14172,19243,42,"-1.00","2022-03-09 19:35:26.25217","10",0
14181,19250,47,"-1.00","2022-03-09 19:42:48.618447","10",0
14184,19256,49,"-2.00","2022-03-09 19:45:45.559733","10",0
14193,19270,49,"-1.00","2022-03-09 19:52:22.608271","10",0
14208,19296,92,"-1.00","2022-03-09 19:58:20.908624","10",0
14209,19296,49,"-1.00","2022-03-09 19:58:20.908624","10",0
14242,19356,48,"-2.00","2022-03-09 20:57:53.612182","10",0
14250,19371,49,"-1.00","2022-03-10 13:14:34.66964","10",0
14266,19396,48,"-1.00","2022-03-10 18:09:02.140832","10",0
14268,19399,42,"-1.00","2022-03-10 18:28:36.455632","10",0
14269,19400,42,"-1.00","2022-03-10 19:03:16.007144","10",0
14275,19408,49,"-1.00","2022-03-10 20:42:16.686665","10",0
14276,19408,42,"-1.00","2022-03-10 20:42:16.686665","10",0
14281,19414,48,"-1.00","2022-03-11 15:32:41.202656","10",0
14286,19421,76,"-1.00","2022-03-13 18:28:34.996824","10",0
14287,19423,76,"-1.00","2022-03-13 18:29:20.071352","10",0
14295,19432,49,"-1.00","2022-03-14 06:37:57.714407","11",0
14307,19445,48,"-1.00","2022-03-14 11:57:27.088721","11",0
14310,19450,48,"-1.00","2022-03-14 12:25:17.858638","11",0
14426,19579,49,"-1.00","2022-03-14 17:46:40.691151","11",0
14518,19689,92,"-1.00","2022-03-14 20:19:29.968644","11",0
14558,19741,42,"-1.00","2022-03-15 15:54:38.512418","11",0
14570,19752,76,"-1.00","2022-03-15 16:55:29.134058","11",0
14571,19752,49,"-1.00","2022-03-15 16:55:29.134058","11",0
14580,19763,48,"-1.00","2022-03-15 17:50:35.519623","11",0
14609,19793,76,"-1.00","2022-03-16 12:50:44.811586","11",0
14877,20109,49,"-1.00","2022-03-16 18:31:53.856732","11",0
14883,20121,92,"-1.00","2022-03-16 18:37:10.398264","11",0
15020,20280,47,"-1.00","2022-03-16 19:41:12.79004","11",0
15031,20290,49,"-1.00","2022-03-16 19:44:55.559406","11",0
15045,20307,48,"-2.00","2022-03-16 19:49:59.76904","11",0
15104,20380,49,"-1.00","2022-03-16 20:28:36.485505","11",0
15138,20435,76,"-1.00","2022-03-17 15:14:54.37237","11",0
15177,20477,42,"-1.00","2022-03-19 13:54:32.946181","11",0
15185,20488,49,"-1.00","2022-03-20 07:29:53.69004","11",0
15189,20494,92,"-1.00","2022-03-20 10:33:47.42892","11",0
15196,20506,42,"-1.00","2022-03-20 13:44:32.878213","11",0
15198,20506,76,"-1.00","2022-03-20 13:44:32.878213","11",0
15201,20508,48,"-1.00","2022-03-20 14:07:12.634349","11",0
15202,20510,49,"-1.00","2022-03-20 14:53:38.395705","11",0
15204,20513,48,"-1.00","2022-03-20 14:58:17.456747","11",0
15232,20556,49,"-1.00","2022-03-21 13:04:47.746138","12",0
15234,20559,49,"-1.00","2022-03-21 13:11:26.845068","12",0
15236,20560,49,"-1.00","2022-03-21 13:11:26.974721","12",0
15242,20572,42,"-1.00","2022-03-21 13:46:30.640269","12",0
15267,20613,42,"-1.00","2022-03-21 16:26:38.493164","12",0
15283,20640,42,"-1.00","2022-03-21 17:53:00.8751","12",0
15291,20650,92,"-1.00","2022-03-21 18:24:06.060934","12",0
15298,20660,42,"-1.00","2022-03-21 19:03:58.50527","12",0
15299,20662,42,"-1.00","2022-03-21 19:07:26.622917","12",0
15305,20670,42,"-1.00","2022-03-21 19:15:51.581429","12",0
15318,20690,49,"-1.00","2022-03-21 19:46:30.554473","12",0
15321,20692,42,"-1.00","2022-03-21 20:00:14.710944","12",0
15324,20694,42,"-1.00","2022-03-21 20:03:05.356269","12",0
15337,20715,49,"-1.00","2022-03-22 10:26:02.673638","12",0
15367,20754,48,"-1.00","2022-03-22 14:26:35.090709","12",0
15379,20770,48,"-1.00","2022-03-22 14:56:41.764129","12",0
15383,20774,76,"-1.00","2022-03-22 15:58:08.223534","12",0
15385,20776,48,"-1.00","2022-03-22 16:15:34.666271","12",0
15389,20782,42,"-1.00","2022-03-22 16:43:33.64858","12",0
15397,20787,76,"-1.00","2022-03-23 08:30:38.299705","12",0
15404,20796,42,"-1.00","2022-03-23 10:02:54.412499","12",0
15641,21050,92,"-2.00","2022-03-23 17:48:17.602591","12",0
15648,21056,49,"-1.00","2022-03-23 17:52:29.509228","12",0
15650,21058,49,"-1.00","2022-03-23 17:54:37.857568","12",0
15731,21156,49,"-1.00","2022-03-23 18:47:59.440504","12",0
15745,21172,49,"-1.00","2022-03-23 18:58:14.107489","12",0
15747,21174,49,"-1.00","2022-03-23 18:59:20.344706","12",0
15762,21196,49,"-1.00","2022-03-23 19:13:20.686907","12",0
15800,21252,49,"-1.00","2022-03-23 19:34:40.28685","12",0
15804,21259,49,"-1.00","2022-03-23 19:40:09.602222","12",0
15821,21277,49,"-1.00","2022-03-23 19:48:00.340971","12",0
15829,21289,48,"-1.00","2022-03-23 19:55:33.587313","12",0
15830,21291,76,"-1.00","2022-03-23 19:55:51.319296","12",0
15956,21446,48,"-1.00","2022-03-24 18:54:41.689111","12",0
15957,21447,49,"-1.00","2022-03-24 19:40:58.441074","12",0
15958,21447,48,"-1.00","2022-03-24 19:40:58.441074","12",0
15961,21448,49,"-1.00","2022-03-24 20:31:32.85383","12",0
15975,21473,48,"-1.00","2022-03-25 15:39:51.177448","12",0
15985,21490,48,"-1.00","2022-03-26 16:31:03.959422","12",0
16010,21526,49,"-1.00","2022-03-27 15:16:11.259882","12",0
16015,21532,49,"-1.00","2022-03-27 17:07:11.889612","12",0
16021,21536,76,"-1.00","2022-03-27 17:19:51.828577","12",0
16037,21560,48,"-1.00","2022-03-27 19:28:55.360377","12",0
16068,21599,49,"-1.00","2022-03-29 08:07:31.012761","13",0
16179,21732,48,"-1.00","2022-03-29 17:16:30.263349","13",0
16353,21901,49,"-1.00","2022-03-30 15:27:24.101205","13",0
16461,22012,49,"-1.00","2022-03-30 16:30:01.79818","13",0
16525,22099,48,"-1.00","2022-03-30 17:13:45.535436","13",0
16533,22113,49,"-1.00","2022-03-30 17:20:34.875107","13",0
16538,22119,49,"-1.00","2022-03-30 17:23:33.829721","13",0
16545,22126,49,"-1.00","2022-03-30 17:27:04.103153","13",0
16549,22132,47,"-1.00","2022-03-30 17:31:52.744862","13",0
16550,22132,92,"-1.00","2022-03-30 17:31:52.744862","13",0
16552,22134,76,"-1.00","2022-03-30 17:32:15.126671","13",0
16580,22178,48,"-1.00","2022-03-30 17:57:18.068475","13",0
16586,22184,92,"-1.00","2022-03-30 17:58:47.557698","13",0
16603,22207,49,"-1.00","2022-03-30 18:07:43.932334","13",0
16611,22221,49,"-1.00","2022-03-30 18:18:24.9744","13",0
16626,22243,92,"-1.00","2022-03-30 18:31:29.684884","13",0
16648,22274,92,"-1.00","2022-03-30 18:54:46.086265","13",0
16663,22300,49,"-1.00","2022-03-30 19:04:17.465501","13",0
16676,22320,48,"-1.00","2022-03-30 19:14:19.237961","13",0
16696,22356,92,"-1.00","2022-03-30 19:36:47.231737","13",0
16731,22411,49,"-1.00","2022-04-13 12:21:32.956985","15",0
16875,22573,49,"-1.00","2022-04-13 15:26:55.063612","15",0
16923,22623,49,"-1.00","2022-04-13 16:03:58.742074","15",0
16926,22627,49,"-1.00","2022-04-13 16:16:01.629131","15",0
16927,22627,48,"-1.00","2022-04-13 16:16:01.629131","15",0
17059,22790,48,"-2.00","2022-04-13 18:04:02.922991","15",0
17064,22798,49,"-1.00","2022-04-13 18:07:41.895268","15",0
17065,22800,48,"-1.00","2022-04-13 18:08:27.318496","15",0
17067,22804,92,"-1.00","2022-04-13 18:14:04.049052","15",0
17103,22846,49,"-1.00","2022-04-13 18:34:20.116332","15",0
17149,22898,92,"-1.00","2022-04-13 18:58:02.555003","15",0
17172,22926,92,"-1.00","2022-04-13 19:17:21.916965","15",0
17186,22950,49,"-1.00","2022-04-13 19:28:08.261731","15",0
17204,22980,92,"-1.00","2022-04-13 19:44:13.862193","15",0
17208,22988,92,"-1.00","2022-04-13 19:51:09.124192","15",0
17226,23010,49,"-1.00","2022-04-19 13:36:42.759413","16",0
17332,23133,49,"-1.00","2022-04-20 15:31:26.723107","16",0
17382,23175,48,"-1.00","2022-04-20 16:05:07.710303","16",0
17410,23208,48,"-1.00","2022-04-20 16:35:29.760499","16",0
17419,23223,49,"-1.00","2022-04-20 16:41:32.196717","16",0
17434,23248,92,"-1.00","2022-04-20 16:56:18.943785","16",0
17518,23352,49,"-1.00","2022-04-20 17:49:15.130787","16",0
17539,23368,49,"-1.00","2022-04-20 17:58:14.36975","16",0
17549,23374,49,"-1.00","2022-04-20 18:01:51.587661","16",0
17550,23374,47,"-1.00","2022-04-20 18:01:51.587661","16",0
17559,23382,49,"-1.00","2022-04-20 18:04:42.640892","16",0
17560,23384,49,"-1.00","2022-04-20 18:05:03.527686","16",0
17575,23404,49,"-2.00","2022-04-20 18:12:37.189755","16",0
17586,23412,47,"-1.00","2022-04-20 18:16:55.018699","16",0
17597,23434,48,"-1.00","2022-04-20 18:25:29.823542","16",0
17653,23505,47,"-1.00","2022-04-20 19:09:37.225825","16",0
17700,23576,48,"-2.00","2022-04-20 19:52:04.760154","16",0
17706,23583,76,"-1.00","2022-04-21 09:33:05.90853","16",0
17707,23583,92,"-1.00","2022-04-21 09:33:05.90853","16",0
17710,23589,92,"-1.00","2022-04-21 12:07:03.535877","16",0
17747,23639,49,"-1.00","2022-04-22 12:35:05.100871","16",0
17781,23689,49,"-1.00","2022-04-26 08:00:45.102867","17",0
18027,23954,48,"-1.00","2022-04-27 15:33:14.873427","17",0
18059,23993,49,"-1.00","2022-04-27 16:00:42.300638","17",0
18076,24011,48,"-1.00","2022-04-27 16:21:18.010564","17",0
18132,24083,49,"-1.00","2022-04-27 17:07:15.01362","17",0
18300,24271,92,"-1.00","2022-04-27 18:51:56.240691","17",0
18343,24349,48,"-1.00","2022-04-27 19:41:20.091598","17",0
18359,24366,76,"-1.00","2022-04-28 11:08:24.502048","17",0
18383,24405,48,"-1.00","2022-04-29 06:16:58.897309","17",0
18433,24466,76,"-1.00","2022-04-30 08:54:24.844908","17",0
18652,24706,49,"-1.00","2022-04-30 13:41:20.685538","17",0
18785,24869,49,"-1.00","2022-04-30 15:27:36.668441","17",0
18791,24877,49,"-1.00","2022-04-30 15:30:53.833166","17",0
18898,24999,48,"-1.00","2022-04-30 16:25:48.191561","17",0
18899,25001,48,"-1.00","2022-04-30 16:26:23.93959","17",0
18911,25020,49,"-1.00","2022-04-30 16:34:50.594203","17",0
19001,25126,49,"-1.00","2022-04-30 17:18:04.89307","17",0
19002,25126,47,"-1.00","2022-04-30 17:18:04.89307","17",0
19011,25135,49,"-1.00","2022-04-30 17:22:48.672121","17",0
19052,25189,92,"-1.00","2022-04-30 17:44:28.645212","17",0
19054,25190,49,"-1.00","2022-04-30 17:45:08.976552","17",0
19059,25194,76,"-1.00","2022-04-30 17:47:09.358665","17",0
19064,25196,76,"-1.00","2022-04-30 17:49:54.68625","17",0
19113,25242,76,"-1.00","2022-04-30 18:23:42.862263","17",0
19115,25244,48,"-1.00","2022-04-30 18:25:13.987612","17",0
19159,25281,49,"-1.00","2022-04-30 18:49:40.968206","17",0
19174,25294,92,"-1.00","2022-04-30 19:00:01.97727","17",0
19228,25358,48,"-1.00","2022-04-30 19:45:04.550054","17",0
19278,25436,76,"-1.00","2022-05-03 18:57:33.32195","18",0
19298,25463,49,"-1.00","2022-05-04 12:58:18.278","18",0
19456,25632,49,"-1.00","2022-05-04 16:33:31.300614","18",0
19524,25710,48,"-1.00","2022-05-04 17:15:44.821433","18",0
19547,25731,92,"-1.00","2022-05-04 17:26:13.131092","18",0
19586,25774,48,"-1.00","2022-05-04 17:52:31.051341","18",0
19587,25774,49,"-1.00","2022-05-04 17:52:31.051341","18",0
19624,25814,48,"-1.00","2022-05-04 18:19:40.048563","18",0
19639,25828,48,"-1.00","2022-05-04 18:25:37.225657","18",0
19702,25896,92,"-1.00","2022-05-04 19:05:45.200932","18",0
19703,25898,49,"-1.00","2022-05-04 19:06:11.310136","18",0
19716,25915,49,"-1.00","2022-05-04 19:14:20.966124","18",0
19728,25932,48,"-3.00","2022-05-04 19:24:05.395502","18",0
19737,25949,47,"-1.00","2022-05-04 19:43:04.025841","18",0
19785,26003,49,"-1.00","2022-05-06 16:54:15.805133","18",0
19795,26018,49,"-1.00","2022-05-08 14:33:35.896249","18",0
19797,26019,49,"-1.00","2022-05-08 15:18:45.640222","18",0
19801,26026,76,"-1.00","2022-05-08 17:41:11.035664","18",0
19850,26102,48,"-1.00","2022-05-10 11:52:55.194148","19",0
19856,26112,49,"-1.00","2022-05-10 12:19:42.123475","19",0
19883,26158,76,"-1.00","2022-05-12 12:12:19.263781","19",0
19892,26170,48,"-1.00","2022-05-12 17:10:22.006484","19",0
19931,26223,48,"-1.00","2022-05-17 11:46:14.210102","20",0
19941,26233,92,"-1.00","2022-05-17 14:06:16.98385","20",0
19942,26235,76,"-1.00","2022-05-17 14:19:14.951166","20",0
19967,26265,76,"-1.00","2022-05-18 14:22:00.955247","20",0
19978,26282,76,"-1.00","2022-05-19 10:46:43.316751","20",0
19981,26287,48,"-1.00","2022-05-19 13:26:18.284049","20",0
19999,26313,76,"-1.00","2022-05-23 14:49:11.625415","21",0
20024,26351,92,"-1.00","2022-05-24 15:24:27.58513","21",0
20027,26355,92,"-2.00","2022-05-24 19:53:21.449938","21",0
20041,26376,48,"-1.00","2022-05-26 08:24:27.445505","21",0
20050,26382,76,"-1.00","2022-05-26 10:13:36.504638","21",0
20051,26382,48,"-1.00","2022-05-26 10:13:36.504638","21",0
20063,26398,48,"-1.00","2022-05-26 13:56:57.602579","21",0
20192,26507,92,"-1.00","2022-05-26 17:14:25.727481","21",0
20233,26552,92,"-1.00","2022-05-26 18:11:42.903241","21",0
20266,26591,47,"-1.00","2022-05-26 19:14:24.047108","21",0
20613,27010,92,"-1.00","2022-05-27 18:36:49.236688","21",0
20614,27012,92,"-1.00","2022-05-27 18:37:36.394946","21",0
20616,27015,92,"-1.00","2022-05-27 18:38:53.793483","21",0
20621,27023,92,"-1.00","2022-05-27 18:50:50.80483","21",0
20624,27028,47,"-1.00","2022-05-27 18:53:46.194338","21",0
20655,27080,92,"-1.00","2022-05-27 19:32:29.860183","21",0
20712,27157,76,"-1.00","2022-05-31 13:29:02.157455","22",0
20720,27171,47,"-1.00","2022-05-31 17:05:33.869823","22",0
20742,27201,76,"-1.00","2022-06-01 11:46:40.726161","22",0
20943,27495,92,"-1.00","2022-06-10 13:34:09.715807","23",0
21016,27612,92,"-1.00","2022-06-10 14:51:54.335949","23",0
21087,27717,92,"-1.00","2022-06-10 15:37:21.97271","23",0
21291,27953,76,"-1.00","2022-06-10 17:40:33.475273","23",0
21318,27981,76,"-1.00","2022-06-10 17:56:35.01348","23",0
21353,28029,47,"-1.00","2022-06-10 18:21:04.179142","23",0
21524,28249,76,"-1.00","2022-06-14 07:33:26.673331","24",0
21533,28260,92,"-1.00","2022-06-14 16:41:11.873012","24",0
21538,28268,76,"-1.00","2022-06-16 07:32:44.558067","24",0
21554,28284,47,"-2.00","2022-06-17 18:28:14.705597","24",1
21567,28303,47,"-5.00","2022-06-21 14:44:47.242443","25",1
21648,28388,92,"-1.00","2022-06-24 14:30:56.051089","25",0
21652,28394,47,"-1.00","2022-06-24 16:36:24.847923","25",0
21661,28411,47,"-1.00","2022-06-24 17:50:29.025723","25",0
21723,28483,76,"-1.00","2022-06-29 14:53:53.888178","26",0
21905,28654,47,"-1.00","2022-06-29 17:45:47.606873","26",0
22016,28789,76,"-1.00","2022-06-29 19:43:11.100626","26",0
22120,28954,47,"-1.00","2022-07-08 19:38:43.827573","27",0
22121,28956,47,"-1.00","2022-07-08 19:45:24.062294","27",0
22152,28994,47,"-1.00","2022-07-21 18:28:09.680862","29",0
22210,29080,47,"-6.00","2022-08-30 13:48:48.474332","35",1
22212,29084,76,"-3.00","2022-08-30 17:43:15.258302","35",0
22325,29226,49,"-1.00","2022-09-13 18:07:16.566446","37",0
22360,29269,76,"-1.00","2022-09-14 17:53:49.103087","37",0
22568,29445,76,"-1.00","2022-09-15 16:41:08.001016","37",0
22580,29459,49,"-1.00","2022-09-15 16:59:20.030814","37",0
22605,29479,49,"-1.00","2022-09-15 17:28:16.008029","37",0
22606,29481,76,"-1.00","2022-09-15 17:28:50.779494","37",0
22614,29492,49,"-1.00","2022-09-15 17:53:09.850485","37",0
22616,29496,76,"-1.00","2022-09-15 18:01:17.675318","37",0
22620,29500,48,"-1.00","2022-09-15 18:05:32.620842","37",0
22634,29513,49,"-1.00","2022-09-15 18:15:06.512634","37",0
22635,29513,76,"-1.00","2022-09-15 18:15:06.512634","37",0
22645,29527,49,"-1.00","2022-09-15 18:48:44.083742","37",0
22648,29532,92,"-1.00","2022-09-15 18:56:31.432595","37",0
22679,29559,48,"-1.00","2022-09-15 19:52:14.404074","37",0
22680,29561,48,"-2.00","2022-09-15 19:53:14.531661","37",0
22864,29760,48,"-1.00","2022-09-16 13:54:10.603505","37",0
22865,29760,49,"-1.00","2022-09-16 13:54:10.603505","37",0
22870,29769,49,"-1.00","2022-09-16 14:28:57.108434","37",0
22877,29777,92,"-1.00","2022-09-16 14:46:42.982373","37",0
23104,30084,49,"-1.00","2022-09-16 19:23:48.579179","37",0
23121,30110,48,"-1.00","2022-09-17 13:14:29.411536","37",0
23152,30139,49,"-1.00","2022-09-17 15:17:18.127753","37",0
23157,30145,76,"-1.00","2022-09-17 15:20:49.042118","37",0
23159,30147,47,"-1.00","2022-09-17 15:21:40.873237","37",0
23162,30151,92,"-1.00","2022-09-17 15:22:38.700708","37",0
23205,30185,49,"-1.00","2022-09-17 15:48:00.220586","37",0
23210,30189,92,"-1.00","2022-09-17 15:50:44.525225","37",0
23216,30195,49,"-1.00","2022-09-17 15:56:54.605668","37",0
23229,30213,92,"-1.00","2022-09-17 16:14:29.464942","37",0
23237,30220,92,"-1.00","2022-09-17 16:19:11.4586","37",0
23269,30260,92,"-1.00","2022-09-17 17:08:31.309417","37",0
23381,30359,92,"-1.00","2022-09-17 19:56:27.434592","37",0
23480,30473,49,"-1.00","2022-09-18 15:34:38.365207","37",0
23481,30473,76,"-1.00","2022-09-18 15:34:38.365207","37",0
23500,30501,49,"-1.00","2022-09-19 13:57:36.004911","38",0
23505,30512,76,"-1.00","2022-09-19 14:11:40.6966","38",0
23561,30567,76,"-1.00","2022-09-20 09:04:45.751656","38",0
23580,30588,49,"-1.00","2022-09-20 11:52:44.953378","38",0
23679,30697,76,"-1.00","2022-09-21 15:39:21.251192","38",0
23989,31046,92,"-1.00","2022-09-22 16:14:24.66391","38",0
24068,31126,49,"-1.00","2022-09-22 16:57:21.840577","38",0
24121,31205,49,"-1.00","2022-09-22 17:46:24.539821","38",0
24125,31211,49,"-1.00","2022-09-22 17:50:47.691254","38",0
24141,31237,76,"-1.00","2022-09-22 18:03:53.154772","38",0
24151,31253,92,"-1.00","2022-09-22 18:10:18.114087","38",0
24187,31303,48,"-1.00","2022-09-22 18:32:05.011024","38",0
24205,31332,76,"-1.00","2022-09-22 18:55:27.385575","38",0
24223,31363,49,"-1.00","2022-09-22 19:21:45.350233","38",0
24248,31399,76,"-1.00","2022-09-23 11:47:09.78866","38",0
24249,31401,49,"-1.00","2022-09-23 11:47:54.05673","38",0
24312,31458,92,"-1.00","2022-09-26 14:53:51.576835","39",0
24338,31482,92,"-1.00","2022-09-26 18:51:09.000278","39",1
24340,31484,92,"-1.00","2022-09-26 19:07:20.056693","39",0
24341,31484,48,"-1.00","2022-09-26 19:07:20.056693","39",0
24394,31533,76,"-1.00","2022-09-27 18:11:20.033667","39",0
24720,31887,47,"-1.00","2022-09-28 17:33:48.360614","39",0
24818,31998,49,"-1.00","2022-09-28 18:31:59.383766","39",0
24833,32015,92,"-1.00","2022-09-28 18:49:52.10451","39",0
24851,32043,92,"-1.00","2022-09-28 19:07:13.4795","39",0
24903,32132,49,"-1.00","2022-09-29 16:12:58.762899","39",0
24904,32132,76,"-1.00","2022-09-29 16:12:58.762899","39",0
24913,32144,76,"-1.00","2022-09-30 06:59:00.16402","39",0
25001,32232,76,"-1.00","2022-10-03 13:40:32.240944","40",0
25029,32261,49,"-1.00","2022-10-03 14:08:38.254407","40",0
25464,32692,49,"-1.00","2022-10-03 18:13:17.156852","40",0
25541,32797,49,"-1.00","2022-10-03 19:07:46.289797","40",0
25549,32811,49,"-1.00","2022-10-03 19:15:44.341609","40",0
25551,32813,49,"-1.00","2022-10-03 19:17:11.256828","40",0
25564,32829,49,"-1.00","2022-10-03 19:22:13.522264","40",0
25574,32848,49,"-1.00","2022-10-03 19:28:02.813997","40",0
25581,32860,49,"-1.00","2022-10-03 19:35:16.726598","40",0
25584,32864,49,"-1.00","2022-10-03 19:37:11.181837","40",0
25590,32869,49,"-1.00","2022-10-04 08:37:12.744088","40",0
25594,32875,76,"-1.00","2022-10-04 11:41:42.109106","40",0
25601,32883,49,"-1.00","2022-10-04 16:24:04.354793","40",0
25623,32910,76,"-1.00","2022-10-05 11:27:14.991719","40",0
25717,33016,48,"-1.00","2022-10-05 15:24:16.950285","40",0
25862,33141,92,"-1.00","2022-10-05 16:27:32.36104","40",0
25884,33161,48,"-1.00","2022-10-05 16:36:59.561651","40",0
25979,33252,92,"-1.00","2022-10-05 17:16:04.958244","40",0
26000,33277,76,"-1.00","2022-10-05 17:27:04.775061","40",0
26002,33280,47,"-1.00","2022-10-05 17:29:50.748553","40",1
26045,33326,92,"-1.00","2022-10-05 17:54:57.728537","40",0
26087,33368,49,"-1.00","2022-10-05 18:18:41.424721","40",0
26098,33377,48,"-1.00","2022-10-05 18:22:37.331567","40",0
26116,33393,49,"-1.00","2022-10-05 18:34:53.246989","40",0
26124,33401,49,"-1.00","2022-10-05 18:37:23.418492","40",0
26131,33410,48,"-1.00","2022-10-05 18:40:03.853623","40",0
26145,33424,49,"-1.00","2022-10-05 18:46:50.046153","40",0
26188,33469,47,"-1.00","2022-10-05 19:07:14.15422","40",0
26217,33496,92,"-1.00","2022-10-05 19:23:34.271005","40",0
26223,33504,49,"-1.00","2022-10-05 19:26:51.527088","40",0
26236,33518,48,"-1.00","2022-10-05 19:31:26.328072","40",0
26304,33585,49,"-1.00","2022-10-06 15:46:32.818282","40",0
26336,33618,49,"-1.00","2022-10-07 13:11:13.596666","40",0
26338,33622,49,"-1.00","2022-10-07 13:13:54.056316","40",0
26340,33624,76,"-1.00","2022-10-07 13:17:25.307671","40",0
26343,33626,49,"-1.00","2022-10-07 13:20:42.844702","40",0
26345,33629,49,"-1.00","2022-10-07 13:43:38.685523","40",0
26346,33631,49,"-1.00","2022-10-07 13:55:54.643897","40",0
26348,33635,49,"-1.00","2022-10-07 13:57:28.392835","40",0
26359,33655,47,"-1.00","2022-10-07 14:10:04.352477","40",0
26360,33657,49,"-1.00","2022-10-07 14:27:56.760226","40",0
26375,33680,49,"-1.00","2022-10-07 15:27:17.155519","40",0
26393,33704,48,"-1.00","2022-10-07 15:39:32.881553","40",0
26435,33754,49,"-1.00","2022-10-07 16:02:09.807562","40",0
26501,33833,49,"-1.00","2022-10-07 17:16:51.654538","40",0
26627,34024,76,"-1.00","2022-10-07 22:07:02.491405","40",0
26684,34088,92,"-1.00","2022-10-08 13:22:14.003786","40",0
26689,34098,49,"-1.00","2022-10-08 13:50:29.688306","40",0
26695,34102,49,"-1.00","2022-10-08 13:57:47.131731","40",0
26698,34105,49,"-1.00","2022-10-08 14:12:29.251154","40",0
26703,34112,49,"-1.00","2022-10-08 14:20:44.336044","40",0
26705,34114,49,"-1.00","2022-10-08 14:23:08.240557","40",0
26748,34180,92,"-1.00","2022-10-08 17:55:45.553544","40",0
26762,34201,76,"-1.00","2022-10-09 07:42:47.226474","40",0
26770,34211,92,"-1.00","2022-10-09 09:07:20.35727","40",0
26771,34213,49,"-1.00","2022-10-09 09:21:54.73766","40",0
26775,34217,49,"-1.00","2022-10-09 09:26:04.080226","40",0
26790,34243,49,"-1.00","2022-10-09 12:40:23.923762","40",0
26802,34254,49,"-1.00","2022-10-09 13:39:35.98946","40",0
26816,34272,92,"-1.00","2022-10-09 14:42:49.298758","40",0
26821,34279,49,"-1.00","2022-10-09 15:18:47.539537","40",0
26830,34288,92,"-1.00","2022-10-09 16:53:07.910813","40",0
27124,34574,49,"-1.00","2022-10-10 16:45:18.131359","41",0
27183,34636,47,"-1.00","2022-10-10 17:22:21.783397","41",0
27212,34672,48,"-1.00","2022-10-10 17:39:47.926561","41",0
27226,34692,49,"-1.00","2022-10-10 17:54:13.531482","41",0
27239,34708,49,"-1.00","2022-10-10 18:10:02.552963","41",0
27295,34801,49,"-1.00","2022-10-10 19:17:17.982268","41",0
27318,34840,48,"-1.00","2022-10-11 08:59:58.831091","41",0
27324,34847,49,"-1.00","2022-10-11 10:35:09.37217","41",0
